Row,PBstart,PCstart,PDstart,PFstart,PArise,PBrise,PCrise,PDrise,PFrise,PAfall,PBfall,PCfall,PDfall,PFfall,PAwidth,PBwidth,PCwidth,PDwidth,PFwidth,y
38592,-4.64e-06,5.896e-05,5.130e-06,3.837e-05,9.937e-06,1.346e-05,2.978e-05,1.366e-05,2.656e-05,0.0002041,0.0002437,0.0002586,0.0002433,0.0002735,9.396e-05,0.0001585,0.0002532,0.0001405,0.0002168,-41.9
39789,-3.82e-06,5.751e-05,5.985e-06,3.756e-05,1.033e-05,1.416e-05,2.959e-05,1.360e-05,2.687e-05,0.0002120,0.0002522,0.0003061,0.0002708,0.0002775,0.0001025,0.0001677,0.0002506,0.0001440,0.0002179,-41.9
39897,-5.53e-06,5.635e-05,3.984e-06,3.550e-05,9.813e-06,1.373e-05,2.925e-05,1.318e-05,2.632e-05,0.0002115,0.0002423,0.0002795,0.0002529,0.0002782,9.148e-05,0.0001593,0.0002623,0.0001347,0.0002122,-41.9
40805,-4.42e-06,5.899e-05,5.345e-06,3.617e-05,9.980e-06,1.394e-05,2.859e-05,1.305e-05,2.439e-05,0.0001993,0.0002420,0.0002941,0.0002480,0.0003040,9.464e-05,0.0001657,0.0002521,0.0001326,0.0002228,-41.9
41931,-4.66e-06,5.730e-05,6.039e-06,3.754e-05,1.006e-05,1.372e-05,3.458e-05,1.416e-05,2.822e-05,0.0001977,0.0002501,0.0002244,0.0002560,0.0002417,9.684e-05,0.0001549,0.0002387,0.0001442,0.0002197,-41.9
42343,-2.43e-06,5.745e-05,7.591e-06,3.810e-05,1.043e-05,1.338e-05,3.003e-05,1.355e-05,2.623e-05,0.0002067,0.0002592,0.0003162,0.0002497,0.0002617,0.0001034,0.0001562,0.0002333,0.0001451,0.0002210,-41.9
42394,-6.94e-06,5.521e-05,1.341e-06,3.846e-05,9.881e-06,1.518e-05,3.700e-05,1.520e-05,2.642e-05,0.0001972,0.0002240,0.0002349,0.0002634,0.0002369,0.0001000,0.0001606,0.0002336,0.0001551,0.0002240,-41.9
42937,-4.06e-06,5.497e-05,5.460e-06,3.455e-05,1.013e-05,1.277e-05,3.183e-05,1.299e-05,2.586e-05,0.0002189,0.0002607,0.0002829,0.0002610,0.0002632,9.794e-05,0.0001502,0.0002517,0.0001337,0.0002217,-41.9
43039,-3.63e-06,5.798e-05,6.432e-06,3.707e-05,1.027e-05,1.315e-05,3.174e-05,1.275e-05,2.435e-05,0.0002166,0.0002503,0.0002281,0.0002445,0.0002488,9.550e-05,0.0001570,0.0002435,0.0001336,0.0002225,-41.9
43621,-6.35e-06,5.679e-05,2.955e-06,3.464e-05,9.740e-06,1.346e-05,3.260e-05,1.326e-05,2.632e-05,0.0002183,0.0002349,0.0002609,0.0002312,0.0002678,9.347e-05,0.0001473,0.0002479,0.0001299,0.0002130,-41.9
45769,-5.56e-06,5.689e-05,3.898e-06,3.776e-05,1.080e-05,1.603e-05,3.387e-05,1.500e-05,2.875e-05,0.0002265,0.0002669,0.0002781,0.0002865,0.0003157,0.0001088,0.0001723,0.0002446,0.0001653,0.0002237,-41.9
46174,-4.12e-06,5.881e-05,6.262e-06,3.716e-05,9.894e-06,1.284e-05,2.874e-05,1.249e-05,2.439e-05,0.0002026,0.0002511,0.0003424,0.0002514,0.0003109,9.089e-05,0.0001508,0.0002455,0.0001302,0.0002317,-41.9
46954,-6.14e-06,5.613e-05,2.376e-06,3.335e-05,9.667e-06,1.432e-05,3.073e-05,1.287e-05,2.683e-05,0.0002075,0.0002223,0.0002968,0.0002322,0.0002786,9.926e-05,0.0001669,0.0002464,0.0001383,0.0002247,-41.9
48457,-4.73e-06,5.629e-05,4.877e-06,3.603e-05,9.968e-06,1.353e-05,3.100e-05,1.288e-05,2.475e-05,0.0002001,0.0002273,0.0002498,0.0002398,0.0002465,9.477e-05,0.0001567,0.0002550,0.0001302,0.0002186,-41.9
50274,-5.91e-06,5.824e-05,2.820e-06,3.612e-05,1.025e-05,1.458e-05,2.809e-05,1.366e-05,2.752e-05,0.0001976,0.0002073,0.0002176,0.0002280,0.0002128,0.0001053,0.0001606,0.0002571,0.0001449,0.0002315,-41.9
51356,-4.96e-06,5.713e-05,4.724e-06,3.615e-05,1.003e-05,1.381e-05,3.034e-05,1.322e-05,2.704e-05,0.0001926,0.0002399,0.0002315,0.0002299,0.0002454,9.335e-05,0.0001561,0.0002428,0.0001367,0.0002169,-41.9
51528,-4.66e-06,5.518e-05,5.202e-06,3.624e-05,9.855e-06,1.317e-05,3.161e-05,1.361e-05,2.644e-05,0.0001997,0.0002374,0.0002359,0.0002319,0.0002350,9.722e-05,0.0001532,0.0002589,0.0001385,0.0002172,-41.9
52355,-6.32e-06,5.684e-05,3.409e-06,3.862e-05,1.100e-05,1.668e-05,3.442e-05,1.576e-05,3.019e-05,0.0001791,0.0002312,0.0002615,0.0002690,0.0002720,0.0001060,0.0001593,0.0002456,0.0001683,0.0002400,-41.9
52547,-2.86e-06,5.757e-05,6.988e-06,3.845e-05,1.038e-05,1.372e-05,3.031e-05,1.358e-05,2.544e-05,0.0001897,0.0002427,0.0002500,0.0002387,0.0002835,9.941e-05,0.0001621,0.0002576,0.0001395,0.0002171,-41.9
53645,-2.12e-06,5.728e-05,7.754e-06,3.814e-05,1.055e-05,1.327e-05,2.951e-05,1.315e-05,2.467e-05,0.0002027,0.0002642,0.0003193,0.0002750,0.0002942,0.0001014,0.0001650,0.0002562,0.0001382,0.0002205,-41.9
53876,-6.23e-06,5.696e-05,3.024e-06,3.344e-05,9.618e-06,1.228e-05,3.088e-05,1.213e-05,2.436e-05,0.0002132,0.0002365,0.0002988,0.0002416,0.0002747,8.495e-05,0.0001532,0.0002592,0.0001218,0.0002256,-41.9
55264,-7.65e-06,5.609e-05,8.847e-07,3.486e-05,9.494e-06,1.349e-05,3.051e-05,1.315e-05,2.709e-05,0.0001963,0.0002172,0.0003068,0.0002306,0.0002383,8.949e-05,0.0001580,0.0002526,0.0001369,0.0002167,-41.9
55802,-4.05e-06,5.795e-05,5.664e-06,3.615e-05,1.018e-05,1.357e-05,2.967e-05,1.293e-05,2.539e-05,0.0002017,0.0002341,0.0002756,0.0002439,0.0002797,9.663e-05,0.0001652,0.0002372,0.0001341,0.0002166,-41.9
56346,-2.67e-06,5.766e-05,7.418e-06,3.869e-05,1.046e-05,1.406e-05,3.125e-05,1.404e-05,2.711e-05,0.0002061,0.0002570,0.0002603,0.0002710,0.0002872,0.0001034,0.0001678,0.0002326,0.0001504,0.0002191,-41.9
56532,-5.91e-06,5.650e-05,3.019e-06,3.515e-05,9.936e-06,1.358e-05,3.185e-05,1.268e-05,2.512e-05,0.0002054,0.0002353,0.0002728,0.0002370,0.0002392,9.572e-05,0.0001537,0.0002519,0.0001323,0.0002144,-41.9
56821,-4.71e-06,5.858e-05,4.934e-06,3.627e-05,9.837e-06,1.288e-05,2.987e-05,1.264e-05,2.502e-05,0.0002167,0.0002444,0.0002388,0.0002613,0.0002817,9.361e-05,0.0001490,0.0002495,0.0001315,0.0002206,-41.9
57389,-4.65e-06,5.898e-05,5.517e-06,3.924e-05,1.052e-05,1.468e-05,3.215e-05,1.445e-05,2.785e-05,0.0002054,0.0002368,0.0002626,0.0002473,0.0002457,0.0001063,0.0001505,0.0002316,0.0001524,0.0002260,-41.9
57911,-5.36e-06,5.871e-05,4.956e-06,3.953e-05,1.060e-05,1.514e-05,3.450e-05,1.497e-05,2.724e-05,0.0002165,0.0002221,0.0002350,0.0002643,0.0002428,0.0001033,0.0001544,0.0002415,0.0001579,0.0002306,-41.9
58150,-7.32e-06,5.702e-05,5.137e-07,3.419e-05,1.006e-05,1.485e-05,3.040e-05,1.378e-05,2.749e-05,0.0001941,0.0002564,0.0003278,0.0002573,0.0002826,9.944e-05,0.0001573,0.0002534,0.0001475,0.0002219,-41.9
